Token<Keyword : "namespace", Line: 12, Char: 0>
Token<Symbol : ")", Line: 451, Char: 309815376>
Token<Symbol : "{", Line: 452, Char: 309815376>
Token<Keyword : "assume", Line: 453, Char: 0>
Token<Identifier : "is_variable", Line: 453, Char: 0>
Token<Symbol : "(", Line: 453, Char: 309815376>
Token<Symbol : "\", Line: 453, Char: 309815376>
Token<Symbol : "$", Line: 453, Char: 309815376>
Token<Identifier : "x", Line: 453, Char: 0>
Token<Symbol : "\", Line: 453, Char: 309815376>
Token<Symbol : ")", Line: 453, Char: 309815376>
Token<Symbol : ";", Line: 453, Char: 309815376>
Token<Keyword : "assume", Line: 454, Char: 0>
Token<Identifier : "is_variable", Line: 454, Char: 0>
Token<Symbol : "(", Line: 454, Char: 309815376>
Token<Symbol : "\", Line: 454, Char: 309815376>
Token<Symbol : "$", Line: 454, Char: 309815376>
Token<Identifier : "y", Line: 454, Char: 0>
Token<Symbol : "\", Line: 454, Char: 309815376>
Token<Symbol : ")", Line: 454, Char: 309815376>
Token<Symbol : ";", Line: 454, Char: 309815376>
Token<Keyword : "assume", Line: 455, Char: 0>
Token<Identifier : "is_formula", Line: 455, Char: 0>
Token<Symbol : "(", Line: 455, Char: 309815376>
Token<Symbol : "\", Line: 455, Char: 309815376>
Token<Symbol : "$", Line: 455, Char: 309815376>
Token<Identifier : "phi", Line: 455, Char: 0>
Token<Symbol : "\", Line: 455, Char: 309815376>
Token<Symbol : ")", Line: 455, Char: 309815376>
Token<Symbol : ";", Line: 455, Char: 309815376>
Token<Keyword : "assume", Line: 457, Char: 0>
Token<Identifier : "bound_in", Line: 457, Char: 0>
Token<Symbol : "(", Line: 457, Char: 309815376>
Token<Symbol : "\", Line: 457, Char: 309815376>
Token<Symbol : "$", Line: 457, Char: 309815376>
Token<Identifier : "x", Line: 457, Char: 0>
Token<Symbol : "\", Line: 457, Char: 309815376>
Token<Symbol : ",", Line: 457, Char: 309815376>
Token<Symbol : "\", Line: 457, Char: 309815376>
Token<Symbol : "$", Line: 457, Char: 309815376>
Token<Identifier : "phi", Line: 457, Char: 0>
Token<Symbol : "\", Line: 457, Char: 309815376>
Token<Symbol : ")", Line: 457, Char: 309815376>
Token<Symbol : ";", Line: 457, Char: 309815376>
Token<Keyword : "infer", Line: 459, Char: 0>
Token<Identifier : "bound_in", Line: 459, Char: 0>
Token<Symbol : "(", Line: 459, Char: 309815376>
Token<Symbol : "\", Line: 459, Char: 309815376>
Token<Symbol : "$", Line: 459, Char: 309815376>
Token<Identifier : "x", Line: 459, Char: 0>
Token<Symbol : "\", Line: 459, Char: 309815376>
Token<Symbol : ",", Line: 459, Char: 309815376>
Token<Symbol : "\", Line: 459, Char: 309815376>
Token<Identifier : "any", Line: 459, Char: 0>
Token<Symbol : "$", Line: 459, Char: 309815376>
Token<Identifier : "y", Line: 459, Char: 0>
Token<Symbol : "$", Line: 459, Char: 309815376>
Token<Identifier : "phi", Line: 459, Char: 0>
Token<Symbol : "\", Line: 459, Char: 309815376>
Token<Symbol : ")", Line: 459, Char: 309815376>
Token<Symbol : ";", Line: 459, Char: 309815376>
Token<Symbol : "}", Line: 460, Char: 309815376>
Token<Keyword : "axiom", Line: 462, Char: 0>
Token<Identifier : "instantiation", Line: 463, Char: 0>
Token<Symbol : "(", Line: 463, Char: 309815376>
Token<Identifier : "x", Line: 463, Char: 0>
Token<Symbol : ",", Line: 463, Char: 309815376>
Token<Identifier : "t", Line: 463, Char: 0>
Token<Symbol : ",", Line: 463, Char: 309815376>
Token<Identifier : "phi", Line: 463, Char: 0>
Token<Symbol : ")", Line: 463, Char: 309815376>
Token<Symbol : "{", Line: 464, Char: 309815376>
Token<Keyword : "assume", Line: 465, Char: 0>
Token<Identifier : "is_variable", Line: 465, Char: 0>
Token<Symbol : "(", Line: 465, Char: 309815376>
Token<Symbol : "\", Line: 465, Char: 309815376>
Token<Symbol : "$", Line: 465, Char: 309815376>
Token<Identifier : "x", Line: 465, Char: 0>
Token<Symbol : "\", Line: 465, Char: 309815376>
Token<Symbol : ")", Line: 465, Char: 309815376>
Token<Symbol : ";", Line: 465, Char: 309815376>
Token<Keyword : "assume", Line: 466, Char: 0>
Token<Identifier : "is_term", Line: 466, Char: 0>
Token<Symbol : "(", Line: 466, Char: 309815376>
Token<Symbol : "\", Line: 466, Char: 309815376>
Token<Symbol : "$", Line: 466, Char: 309815376>
Token<Identifier : "t", Line: 466, Char: 0>
Token<Symbol : "\", Line: 466, Char: 309815376>
Token<Symbol : ")", Line: 466, Char: 309815376>
Token<Symbol : ";", Line: 466, Char: 309815376>
Token<Keyword : "assume", Line: 467, Char: 0>
Token<Identifier : "is_formula", Line: 467, Char: 0>
Token<Symbol : "(", Line: 467, Char: 309815376>
Token<Symbol : "\", Line: 467, Char: 309815376>
Token<Symbol : "$", Line: 467, Char: 309815376>
Token<Identifier : "phi", Line: 467, Char: 0>
Token<Symbol : "\", Line: 467, Char: 309815376>
Token<Symbol : ")", Line: 467, Char: 309815376>
Token<Symbol : ";", Line: 467, Char: 309815376>
Token<Keyword : "assume", Line: 469, Char: 0>
Token<Identifier : "free_in", Line: 469, Char: 0>
Token<Symbol : "(", Line: 469, Char: 309815376>
Token<Symbol : "\", Line: 469, Char: 309815376>
Token<Symbol : "$", Line: 469, Char: 309815376>
Token<Identifier : "t", Line: 469, Char: 0>
Token<Symbol : "\", Line: 469, Char: 309815376>
Token<Symbol : ",", Line: 469, Char: 309815376>
Token<Symbol : "\", Line: 469, Char: 309815376>
Token<Symbol : "$", Line: 469, Char: 309815376>
Token<Identifier : "phi", Line: 469, Char: 0>
Token<Symbol : "\", Line: 469, Char: 309815376>
Token<Symbol : ")", Line: 469, Char: 309815376>
Token<Symbol : ";", Line: 469, Char: 309815376>
Token<Keyword : "infer", Line: 471, Char: 0>
Token<Identifier : "has_proof", Line: 471, Char: 0>
Token<Symbol : "(", Line: 471, Char: 309815376>
Token<Symbol : "\", Line: 471, Char: 309815376>
Token<Symbol : "(", Line: 471, Char: 309815376>
Token<Identifier : "any", Line: 471, Char: 0>
Token<Symbol : "$", Line: 471, Char: 309815376>
Token<Identifier : "x", Line: 471, Char: 0>
Token<Symbol : "$", Line: 471, Char: 309815376>
Token<Identifier : "phi", Line: 471, Char: 0>
Token<Identifier : "implies", Line: 471, Char: 0>
Token<Symbol : "$", Line: 471, Char: 309815376>
Token<Identifier : "phi", Line: 471, Char: 0>
Token<Symbol : "[", Line: 471, Char: 309815376>
Token<Identifier : "x", Line: 471, Char: 0>
Token<Symbol : "=", Line: 471, Char: 309815376>
Token<Symbol : "\", Line: 471, Char: 309815376>
Token<Symbol : "$", Line: 471, Char: 309815376>
Token<Identifier : "t", Line: 471, Char: 0>
Token<Symbol : "\", Line: 471, Char: 309815376>
Token<Symbol : "]", Line: 471, Char: 309815376>
Token<Symbol : ")", Line: 471, Char: 309815376>
Token<Symbol : "\", Line: 471, Char: 309815376>
Token<Symbol : ")", Line: 471, Char: 309815376>
Token<Symbol : ";", Line: 471, Char: 309815376>
Token<Symbol : "}", Line: 472, Char: 309815376>
Token<Keyword : "axiom", Line: 474, Char: 0>
Token<Identifier : "quantified_implication", Line: 475, Char: 0>
Token<Symbol : "(", Line: 475, Char: 309815376>
Token<Identifier : "x", Line: 475, Char: 0>
Token<Symbol : ",", Line: 475, Char: 309815376>
Token<Identifier : "phi", Line: 475, Char: 0>
Token<Symbol : ",", Line: 475, Char: 309815376>
Token<Identifier : "psi", Line: 475, Char: 0>
Token<Symbol : ")", Line: 475, Char: 309815376>
Token<Symbol : "{", Line: 476, Char: 309815376>
Token<Keyword : "assume", Line: 477, Char: 0>
Token<Identifier : "is_variable", Line: 477, Char: 0>
Token<Symbol : "(", Line: 477, Char: 309815376>
Token<Symbol : "\", Line: 477, Char: 309815376>
Token<Symbol : "$", Line: 477, Char: 309815376>
Token<Identifier : "x", Line: 477, Char: 0>
Token<Symbol : "\", Line: 477, Char: 309815376>
Token<Symbol : ")", Line: 477, Char: 309815376>
Token<Symbol : ";", Line: 477, Char: 309815376>
Token<Keyword : "assume", Line: 478, Char: 0>
Token<Identifier : "is_formula", Line: 478, Char: 0>
Token<Symbol : "(", Line: 478, Char: 309815376>
Token<Symbol : "\", Line: 478, Char: 309815376>
Token<Symbol : "$", Line: 478, Char: 309815376>
Token<Identifier : "phi", Line: 478, Char: 0>
Token<Symbol : "\", Line: 478, Char: 309815376>
Token<Symbol : ")", Line: 478, Char: 309815376>
Token<Symbol : ";", Line: 478, Char: 309815376>
Token<Keyword : "assume", Line: 479, Char: 0>
Token<Identifier : "is_formula", Line: 479, Char: 0>
Token<Symbol : "(", Line: 479, Char: 309815376>
Token<Symbol : "\", Line: 479, Char: 309815376>
Token<Symbol : "$", Line: 479, Char: 309815376>
Token<Identifier : "psi", Line: 479, Char: 0>
Token<Symbol : "\", Line: 479, Char: 309815376>
Token<Symbol : ")", Line: 479, Char: 309815376>
Token<Symbol : ";", Line: 479, Char: 309815376>
Token<Keyword : "infer", Line: 481, Char: 0>
Token<Identifier : "has_proof", Line: 481, Char: 0>
Token<Symbol : "(", Line: 481, Char: 309815376>
Token<Symbol : "\", Line: 481, Char: 309815376>
Token<Symbol : "(", Line: 481, Char: 309815376>
Token<Identifier : "any", Line: 481, Char: 0>
Token<Symbol : "$", Line: 481, Char: 309815376>
Token<Identifier : "x", Line: 481, Char: 0>
Token<Symbol : "(", Line: 481, Char: 309815376>
Token<Symbol : "$", Line: 481, Char: 309815376>
Token<Identifier : "phi", Line: 481, Char: 0>
Token<Identifier : "implies", Line: 481, Char: 0>
Token<Symbol : "$", Line: 481, Char: 309815376>
Token<Identifier : "psi", Line: 481, Char: 0>
Token<Symbol : ")", Line: 481, Char: 309815376>
Token<Symbol : ")", Line: 481, Char: 309815376>
Token<Identifier : "implies", Line: 481, Char: 0>
Token<Symbol : "(", Line: 481, Char: 309815376>
Token<Identifier : "any", Line: 481, Char: 0>
Token<Symbol : "$", Line: 481, Char: 309815376>
Token<Identifier : "x", Line: 481, Char: 0>
Token<Symbol : "$", Line: 481, Char: 309815376>
Token<Identifier : "phi", Line: 481, Char: 0>
Token<Identifier : "implies", Line: 482, Char: 0>
Token<Identifier : "any", Line: 482, Char: 0>
Token<Symbol : "$", Line: 482, Char: 309815376>
Token<Identifier : "x", Line: 482, Char: 0>
Token<Symbol : "$", Line: 482, Char: 309815376>
Token<Identifier : "psi", Line: 482, Char: 0>
Token<Symbol : ")", Line: 482, Char: 309815376>
Token<Symbol : ")", Line: 482, Char: 309815376>
Token<Symbol : "\", Line: 482, Char: 309815376>
Token<Symbol : ")", Line: 482, Char: 309815376>
Token<Symbol : ";", Line: 482, Char: 309815376>
Token<Symbol : "}", Line: 483, Char: 309815376>
Token<Keyword : "axiom", Line: 485, Char: 0>
Token<Identifier : "generalization", Line: 486, Char: 0>
Token<Symbol : "(", Line: 486, Char: 309815376>
Token<Identifier : "x", Line: 486, Char: 0>
Token<Symbol : ",", Line: 486, Char: 309815376>
Token<Identifier : "phi", Line: 486, Char: 0>
Token<Symbol : ")", Line: 486, Char: 309815376>
Token<Symbol : "{", Line: 487, Char: 309815376>
Token<Keyword : "assume", Line: 488, Char: 0>
Token<Identifier : "is_variable", Line: 488, Char: 0>
Token<Symbol : "(", Line: 488, Char: 309815376>
Token<Symbol : "\", Line: 488, Char: 309815376>
Token<Symbol : "$", Line: 488, Char: 309815376>
Token<Identifier : "x", Line: 488, Char: 0>
Token<Symbol : "\", Line: 488, Char: 309815376>
Token<Symbol : ")", Line: 488, Char: 309815376>
Token<Symbol : ";", Line: 488, Char: 309815376>
Token<Keyword : "assume", Line: 489, Char: 0>
Token<Identifier : "is_formula", Line: 489, Char: 0>
Token<Symbol : "(", Line: 489, Char: 309815376>
Token<Symbol : "\", Line: 489, Char: 309815376>
Token<Symbol : "$", Line: 489, Char: 309815376>
Token<Identifier : "phi", Line: 489, Char: 0>
Token<Symbol : "\", Line: 489, Char: 309815376>
Token<Symbol : ")", Line: 489, Char: 309815376>
Token<Symbol : ";", Line: 489, Char: 309815376>
Token<Keyword : "assume", Line: 491, Char: 0>
Token<Identifier : "bound_in", Line: 491, Char: 0>
Token<Symbol : "(", Line: 491, Char: 309815376>
Token<Symbol : "\", Line: 491, Char: 309815376>
Token<Symbol : "$", Line: 491, Char: 309815376>
Token<Identifier : "x", Line: 491, Char: 0>
Token<Symbol : "\", Line: 491, Char: 309815376>
Token<Symbol : ",", Line: 491, Char: 309815376>
Token<Symbol : "\", Line: 491, Char: 309815376>
Token<Symbol : "$", Line: 491, Char: 309815376>
Token<Identifier : "phi", Line: 491, Char: 0>
Token<Symbol : "\", Line: 491, Char: 309815376>
Token<Symbol : ")", Line: 491, Char: 309815376>
Token<Symbol : ";", Line: 491, Char: 309815376>
Token<Keyword : "infer", Line: 493, Char: 0>
Token<Identifier : "has_proof", Line: 493, Char: 0>
Token<Symbol : "(", Line: 493, Char: 309815376>
Token<Symbol : "\", Line: 493, Char: 309815376>
Token<Symbol : "(", Line: 493, Char: 309815376>
Token<Symbol : "$", Line: 493, Char: 309815376>
Token<Identifier : "phi", Line: 493, Char: 0>
Token<Identifier : "implies", Line: 493, Char: 0>
Token<Identifier : "any", Line: 493, Char: 0>
Token<Symbol : "$", Line: 493, Char: 309815376>
Token<Identifier : "x", Line: 493, Char: 0>
Token<Symbol : "$", Line: 493, Char: 309815376>
Token<Identifier : "phi", Line: 493, Char: 0>
Token<Symbol : ")", Line: 493, Char: 309815376>
Token<Symbol : "\", Line: 493, Char: 309815376>
Token<Symbol : ")", Line: 493, Char: 309815376>
Token<Symbol : ";", Line: 493, Char: 309815376>
Token<Symbol : "}", Line: 494, Char: 309815376>
Token<Keyword : "axiom", Line: 496, Char: 0>
Token<Identifier : "equality", Line: 497, Char: 0>
Token<Symbol : "(", Line: 497, Char: 309815376>
Token<Identifier : "x", Line: 497, Char: 0>
Token<Symbol : ",", Line: 497, Char: 309815376>
Token<Identifier : "y", Line: 497, Char: 0>
Token<Symbol : ")", Line: 497, Char: 309815376>
Token<Symbol : "{", Line: 498, Char: 309815376>
Token<Keyword : "assume", Line: 499, Char: 0>
Token<Identifier : "is_term", Line: 499, Char: 0>
Token<Symbol : "(", Line: 499, Char: 309815376>
Token<Symbol : "\", Line: 499, Char: 309815376>
Token<Symbol : "$", Line: 499, Char: 309815376>
Token<Identifier : "x", Line: 499, Char: 0>
Token<Symbol : "\", Line: 499, Char: 309815376>
Token<Symbol : ")", Line: 499, Char: 309815376>
Token<Symbol : ";", Line: 499, Char: 309815376>
Token<Keyword : "assume", Line: 500, Char: 0>
Token<Identifier : "is_term", Line: 500, Char: 0>
Token<Symbol : "(", Line: 500, Char: 309815376>
Token<Symbol : "\", Line: 500, Char: 309815376>
Token<Symbol : "$", Line: 500, Char: 309815376>
Token<Identifier : "y", Line: 500, Char: 0>
Token<Symbol : "\", Line: 500, Char: 309815376>
Token<Symbol : ")", Line: 500, Char: 309815376>
Token<Symbol : ";", Line: 500, Char: 309815376>
Token<Keyword : "infer", Line: 502, Char: 0>
Token<Identifier : "is_formula", Line: 502, Char: 0>
Token<Symbol : "(", Line: 502, Char: 309815376>
Token<Symbol : "\", Line: 502, Char: 309815376>
Token<Symbol : "$", Line: 502, Char: 309815376>
Token<Identifier : "x", Line: 502, Char: 0>
Token<Symbol : "=", Line: 502, Char: 309815376>
Token<Symbol : "$", Line: 502, Char: 309815376>
Token<Identifier : "y", Line: 502, Char: 0>
Token<Symbol : "\", Line: 502, Char: 309815376>
Token<Symbol : ")", Line: 502, Char: 309815376>
Token<Symbol : ";", Line: 502, Char: 309815376>
Token<Symbol : "}", Line: 503, Char: 309815376>
Token<Keyword : "axiom", Line: 505, Char: 0>
Token<Identifier : "equality_reflexive", Line: 506, Char: 0>
Token<Symbol : "(", Line: 506, Char: 309815376>
Token<Identifier : "x", Line: 506, Char: 0>
Token<Symbol : ")", Line: 506, Char: 309815376>
Token<Symbol : "{", Line: 507, Char: 309815376>
Token<Keyword : "assume", Line: 508, Char: 0>
Token<Identifier : "is_variable", Line: 508, Char: 0>
Token<Symbol : "(", Line: 508, Char: 309815376>
Token<Symbol : "\", Line: 508, Char: 309815376>
Token<Symbol : "$", Line: 508, Char: 309815376>
Token<Identifier : "x", Line: 508, Char: 0>
Token<Symbol : "\", Line: 508, Char: 309815376>
Token<Symbol : ")", Line: 508, Char: 309815376>
Token<Symbol : ";", Line: 508, Char: 309815376>
Token<Keyword : "infer", Line: 510, Char: 0>
Token<Identifier : "has_proof", Line: 510, Char: 0>
Token<Symbol : "(", Line: 510, Char: 309815376>
Token<Symbol : "\", Line: 510, Char: 309815376>
Token<Symbol : "$", Line: 510, Char: 309815376>
Token<Identifier : "x", Line: 510, Char: 0>
Token<Symbol : "=", Line: 510, Char: 309815376>
Token<Symbol : "$", Line: 510, Char: 309815376>
Token<Identifier : "x", Line: 510, Char: 0>
Token<Symbol : "\", Line: 510, Char: 309815376>
Token<Symbol : ")", Line: 510, Char: 309815376>
Token<Symbol : ";", Line: 510, Char: 309815376>
Token<Symbol : "}", Line: 511, Char: 309815376>
Token<Keyword : "axiom", Line: 513, Char: 0>
Token<Identifier : "equality_substitution", Line: 514, Char: 0>
Token<Symbol : "(", Line: 514, Char: 309815376>
Token<Identifier : "x", Line: 514, Char: 0>
Token<Symbol : ",", Line: 514, Char: 309815376>
Token<Identifier : "y", Line: 514, Char: 0>
Token<Symbol : ",", Line: 514, Char: 309815376>
Token<Identifier : "z", Line: 514, Char: 0>
Token<Symbol : ",", Line: 514, Char: 309815376>
Token<Identifier : "phi", Line: 514, Char: 0>
Token<Symbol : ")", Line: 514, Char: 309815376>
Token<Symbol : "{", Line: 515, Char: 309815376>
Token<Keyword : "assume", Line: 516, Char: 0>
Token<Identifier : "is_term", Line: 516, Char: 0>
Token<Symbol : "(", Line: 516, Char: 309815376>
Token<Symbol : "\", Line: 516, Char: 309815376>
Token<Symbol : "$", Line: 516, Char: 309815376>
Token<Identifier : "x", Line: 516, Char: 0>
Token<Symbol : "\", Line: 516, Char: 309815376>
Token<Symbol : ")", Line: 516, Char: 309815376>
Token<Symbol : ";", Line: 516, Char: 309815376>
Token<Keyword : "assume", Line: 517, Char: 0>
Token<Identifier : "is_term", Line: 517, Char: 0>
Token<Symbol : "(", Line: 517, Char: 309815376>
Token<Symbol : "\", Line: 517, Char: 309815376>
Token<Symbol : "$", Line: 517, Char: 309815376>
Token<Identifier : "y", Line: 517, Char: 0>
Token<Symbol : "\", Line: 517, Char: 309815376>
Token<Symbol : ")", Line: 517, Char: 309815376>
Token<Symbol : ";", Line: 517, Char: 309815376>
Token<Keyword : "assume", Line: 518, Char: 0>
Token<Identifier : "is_variable", Line: 518, Char: 0>
Token<Symbol : "(", Line: 518, Char: 309815376>
Token<Symbol : "\", Line: 518, Char: 309815376>
Token<Symbol : "$", Line: 518, Char: 309815376>
Token<Identifier : "z", Line: 518, Char: 0>
Token<Symbol : "\", Line: 518, Char: 309815376>
Token<Symbol : ")", Line: 518, Char: 309815376>
Token<Symbol : ";", Line: 518, Char: 309815376>
Token<Keyword : "assume", Line: 519, Char: 0>
Token<Identifier : "is_formula", Line: 519, Char: 0>
Token<Symbol : "(", Line: 519, Char: 309815376>
Token<Symbol : "\", Line: 519, Char: 309815376>
Token<Symbol : "$", Line: 519, Char: 309815376>
Token<Identifier : "phi", Line: 519, Char: 0>
Token<Symbol : "\", Line: 519, Char: 309815376>
Token<Symbol : ")", Line: 519, Char: 309815376>
Token<Symbol : ";", Line: 519, Char: 309815376>
Token<Keyword : "infer", Line: 521, Char: 0>
Token<Identifier : "has_proof", Line: 521, Char: 0>
Token<Symbol : "(", Line: 521, Char: 309815376>
Token<Symbol : "\", Line: 521, Char: 309815376>
Token<Symbol : "(", Line: 521, Char: 309815376>
Token<Symbol : "$", Line: 521, Char: 309815376>
Token<Identifier : "x", Line: 521, Char: 0>
Token<Symbol : "=", Line: 521, Char: 309815376>
Token<Symbol : "$", Line: 521, Char: 309815376>
Token<Identifier : "y", Line: 521, Char: 0>
Token<Identifier : "implies", Line: 521, Char: 0>
Token<Symbol : "(", Line: 521, Char: 309815376>
Token<Symbol : "$", Line: 521, Char: 309815376>
Token<Identifier : "phi", Line: 521, Char: 0>
Token<Symbol : "[", Line: 521, Char: 309815376>
Token<Identifier : "z", Line: 521, Char: 0>
Token<Symbol : "=", Line: 521, Char: 309815376>
Token<Symbol : "\", Line: 521, Char: 309815376>
Token<Symbol : "$", Line: 521, Char: 309815376>
Token<Identifier : "x", Line: 521, Char: 0>
Token<Symbol : "\", Line: 521, Char: 309815376>
Token<Symbol : "]", Line: 521, Char: 309815376>
Token<Identifier : "implies", Line: 521, Char: 0>
Token<Symbol : "$", Line: 521, Char: 309815376>
Token<Identifier : "phi", Line: 521, Char: 0>
Token<Symbol : "[", Line: 521, Char: 309815376>
Token<Identifier : "z", Line: 521, Char: 0>
Token<Symbol : "=", Line: 521, Char: 309815376>
Token<Symbol : "\", Line: 521, Char: 309815376>
Token<Symbol : "$", Line: 521, Char: 309815376>
Token<Identifier : "y", Line: 521, Char: 0>
Token<Symbol : "\", Line: 521, Char: 309815376>
Token<Symbol : "]", Line: 521, Char: 309815376>
Token<Symbol : ")", Line: 521, Char: 309815376>
Token<Symbol : ")", Line: 521, Char: 309815376>
Token<Symbol : "\", Line: 521, Char: 309815376>
Token<Symbol : ")", Line: 521, Char: 309815376>
Token<Symbol : ";", Line: 521, Char: 309815376>
Token<Symbol : "}", Line: 522, Char: 309815376>
Token<Keyword : "axiom", Line: 524, Char: 0>
Token<Identifier : "WF_existential", Line: 525, Char: 0>
Token<Symbol : "(", Line: 525, Char: 309815376>
Token<Identifier : "x", Line: 525, Char: 0>
Token<Symbol : ",", Line: 525, Char: 309815376>
Token<Identifier : "phi", Line: 525, Char: 0>
Token<Symbol : ")", Line: 525, Char: 309815376>
Token<Symbol : "{", Line: 526, Char: 309815376>
Token<Keyword : "assume", Line: 527, Char: 0>
Token<Identifier : "is_variable", Line: 527, Char: 0>
Token<Symbol : "(", Line: 527, Char: 309815376>
Token<Symbol : "\", Line: 527, Char: 309815376>
Token<Symbol : "$", Line: 527, Char: 309815376>
Token<Identifier : "x", Line: 527, Char: 0>
Token<Symbol : "\", Line: 527, Char: 309815376>
Token<Symbol : ")", Line: 527, Char: 309815376>
Token<Symbol : ";", Line: 527, Char: 309815376>
Token<Keyword : "assume", Line: 528, Char: 0>
Token<Identifier : "is_formula", Line: 528, Char: 0>
Token<Symbol : "(", Line: 528, Char: 309815376>
Token<Symbol : "\", Line: 528, Char: 309815376>
Token<Symbol : "$", Line: 528, Char: 309815376>
Token<Identifier : "phi", Line: 528, Char: 0>
Token<Symbol : "\", Line: 528, Char: 309815376>
Token<Symbol : ")", Line: 528, Char: 309815376>
Token<Symbol : ";", Line: 528, Char: 309815376>
Token<Keyword : "infer", Line: 530, Char: 0>
Token<Identifier : "is_formula", Line: 530, Char: 0>
Token<Symbol : "(", Line: 530, Char: 309815376>
Token<Symbol : "\", Line: 530, Char: 309815376>
Token<Identifier : "exists", Line: 530, Char: 0>
Token<Symbol : "$", Line: 530, Char: 309815376>
Token<Identifier : "x", Line: 530, Char: 0>
Token<Symbol : "$", Line: 530, Char: 309815376>
Token<Identifier : "phi", Line: 530, Char: 0>
Token<Symbol : "\", Line: 530, Char: 309815376>
Token<Symbol : ")", Line: 530, Char: 309815376>
Token<Symbol : ";", Line: 530, Char: 309815376>
Token<Symbol : "}", Line: 531, Char: 309815376>
Token<Keyword : "axiom", Line: 533, Char: 0>
Token<Identifier : "_D_existential", Line: 534, Char: 0>
Token<Symbol : "(", Line: 534, Char: 309815376>
Token<Identifier : "x", Line: 534, Char: 0>
Token<Symbol : ",", Line: 534, Char: 309815376>
Token<Identifier : "phi", Line: 534, Char: 0>
Token<Symbol : ")", Line: 534, Char: 309815376>
Token<Symbol : "{", Line: 535, Char: 309815376>
Token<Keyword : "assume", Line: 536, Char: 0>
Token<Identifier : "is_variable", Line: 536, Char: 0>
Token<Symbol : "(", Line: 536, Char: 309815376>
Token<Symbol : "\", Line: 536, Char: 309815376>
Token<Symbol : "$", Line: 536, Char: 309815376>
Token<Identifier : "x", Line: 536, Char: 0>
Token<Symbol : "\", Line: 536, Char: 309815376>
Token<Symbol : ")", Line: 536, Char: 309815376>
Token<Symbol : ";", Line: 536, Char: 309815376>
Token<Keyword : "assume", Line: 537, Char: 0>
Token<Identifier : "is_formula", Line: 537, Char: 0>
Token<Symbol : "(", Line: 537, Char: 309815376>
Token<Symbol : "\", Line: 537, Char: 309815376>
Token<Symbol : "$", Line: 537, Char: 309815376>
Token<Identifier : "phi", Line: 537, Char: 0>
Token<Symbol : "\", Line: 537, Char: 309815376>
Token<Symbol : ")", Line: 537, Char: 309815376>
Token<Symbol : ";", Line: 537, Char: 309815376>
Token<Keyword : "infer", Line: 539, Char: 0>
Token<Identifier : "has_proof", Line: 539, Char: 0>
Token<Symbol : "(", Line: 539, Char: 309815376>
Token<Symbol : "\", Line: 539, Char: 309815376>
Token<Symbol : "(", Line: 539, Char: 309815376>
Token<Identifier : "exists", Line: 539, Char: 0>
Token<Symbol : "$", Line: 539, Char: 309815376>
Token<Identifier : "x", Line: 539, Char: 0>
Token<Symbol : "$", Line: 539, Char: 309815376>
Token<Identifier : "phi", Line: 539, Char: 0>
Token<Identifier : "iff", Line: 539, Char: 0>
Token<Identifier : "not", Line: 539, Char: 0>
Token<Identifier : "any", Line: 539, Char: 0>
Token<Symbol : "$", Line: 539, Char: 309815376>
Token<Identifier : "x", Line: 539, Char: 0>
Token<Identifier : "not", Line: 539, Char: 0>
Token<Symbol : "$", Line: 539, Char: 309815376>
Token<Identifier : "phi", Line: 539, Char: 0>
Token<Symbol : ")", Line: 539, Char: 309815376>
Token<Symbol : "\", Line: 539, Char: 309815376>
Token<Symbol : ")", Line: 539, Char: 309815376>
Token<Symbol : ";", Line: 539, Char: 309815376>
Token<Symbol : "}", Line: 540, Char: 309815376>
Token<Keyword : "theorem", Line: 542, Char: 0>
Token<Identifier : "D_existential", Line: 543, Char: 0>
Token<Symbol : "(", Line: 543, Char: 309815376>
Token<Identifier : "x", Line: 543, Char: 0>
Token<Symbol : ",", Line: 543, Char: 309815376>
Token<Identifier : "phi", Line: 543, Char: 0>
Token<Symbol : ")", Line: 543, Char: 309815376>
Token<Symbol : "{", Line: 544, Char: 309815376>
Token<Keyword : "assume", Line: 545, Char: 0>
Token<Identifier : "is_variable", Line: 545, Char: 0>
Token<Symbol : "(", Line: 545, Char: 309815376>
Token<Symbol : "\", Line: 545, Char: 309815376>
Token<Symbol : "$", Line: 545, Char: 309815376>
Token<Identifier : "x", Line: 545, Char: 0>
Token<Symbol : "\", Line: 545, Char: 309815376>
Token<Symbol : ")", Line: 545, Char: 309815376>
Token<Symbol : ";", Line: 545, Char: 309815376>
Token<Keyword : "assume", Line: 546, Char: 0>
Token<Identifier : "is_formula", Line: 546, Char: 0>
Token<Symbol : "(", Line: 546, Char: 309815376>
Token<Symbol : "\", Line: 546, Char: 309815376>
Token<Symbol : "$", Line: 546, Char: 309815376>
Token<Identifier : "phi", Line: 546, Char: 0>
Token<Symbol : "\", Line: 546, Char: 309815376>
Token<Symbol : ")", Line: 546, Char: 309815376>
Token<Symbol : ";", Line: 546, Char: 309815376>
Token<Keyword : "infer", Line: 548, Char: 0>
Token<Identifier : "has_proof", Line: 548, Char: 0>
Token<Symbol : "(", Line: 548, Char: 309815376>
Token<Symbol : "\", Line: 548, Char: 309815376>
Token<Symbol : "(", Line: 548, Char: 309815376>
Token<Identifier : "exists", Line: 548, Char: 0>
Token<Symbol : "$", Line: 548, Char: 309815376>
